course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,https://www.udemy.com/javascript-beginners-course/,True,200,5739,26,29,Beginner Level,2.5 hours,2017-03-12T21:38:57Z,Web Development,1147800,2017-03-12,21:38:57Z,2017,3,12,explore javascript beginners guide coding javascript
701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,True,75,16731,137,10,All Levels,1 hour,2015-12-29T21:59:27Z,Web Development,1254825,2015-12-29,21:59:27Z,2015,12,29,learn web scraping nodejs
41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/learn-html5-programming-from-scratch/,False,0,268923,8629,45,All Levels,10.5 hours,2013-02-14T07:03:41Z,Web Development,0,2013-02-14,07:03:41Z,2013,2,14,learn html5 programming scratch
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,True,20,912,17,48,Beginner Level,4.5 hours,2016-10-18T15:48:43Z,Web Development,18240,2016-10-18,15:48:43Z,2016,10,18,build modern websites quick htmlcss bootstrap
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,False,0,26541,750,38,Beginner Level,3 hours,2015-05-21T22:47:47Z,Web Development,0,2015-05-21,22:47:47Z,2015,5,21,master basics html5  css3 beginner web development
1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,True,50,947,108,56,Intermediate Level,8 hours,2016-11-22T04:21:03Z,Web Development,47350,2016-11-22,04:21:03Z,2016,11,22,projects reactjs  complete react learning course
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,True,95,9832,71,59,Beginner Level,2 hours,2017-01-06T15:14:59Z,Web Development,934040,2017-01-06,15:14:59Z,2017,1,6,beginning web development learn basics html
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,True,20,2853,47,16,Beginner Level,1.5 hours,2017-05-05T23:42:32Z,Web Development,57060,2017-05-05,23:42:32Z,2017,5,5,hosting static website amazon aws s3 service
648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,True,75,16590,51,27,All Levels,2.5 hours,2015-10-29T18:30:46Z,Web Development,1244250,2015-10-29,18:30:46Z,2015,10,29,javascript rockstar create incredible useful code
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,True,100,1626,115,78,Intermediate Level,6.5 hours,2016-11-15T21:59:55Z,Web Development,162600,2016-11-15,21:59:55Z,2016,11,15,spring core devops aws
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,https://www.udemy.com/php-graphic-techniques-captcha-watermark-crop-thumbnail/,True,20,8320,73,11,All Levels,43 mins,2015-10-14T18:16:51Z,Web Development,166400,2015-10-14,18:16:51Z,2015,10,14,php graphic techniques captcha create verification code
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,True,50,4106,112,15,Beginner Level,1 hour,2016-08-27T21:35:25Z,Web Development,205300,2016-08-27,21:35:25Z,2016,8,27,introductory html css
1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,True,30,5324,52,14,All Levels,2.5 hours,2017-02-10T16:51:09Z,Web Development,159720,2017-02-10,16:51:09Z,2017,2,10,learn convert psd html css responsive
945602,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,True,200,5603,46,47,All Levels,4 hours,2016-10-02T19:14:23Z,Web Development,1120600,2016-10-02,19:14:23Z,2016,10,2,php user login registration script features
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,True,40,236,31,35,Intermediate Level,4 hours,2016-10-12T17:02:13Z,Web Development,9440,2016-10-12,17:02:13Z,2016,10,12,complete typescript programming guide web developers
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,True,25,1758,37,16,Intermediate Level,3.5 hours,2012-05-21T18:22:09Z,Web Development,43950,2012-05-21,18:22:09Z,2012,5,21,javascript backbonejs bootstrap css  advanced
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,True,200,1266,16,21,All Levels,2 hours,2015-05-15T22:10:31Z,Web Development,253200,2015-05-15,22:10:31Z,2015,5,15,ruby rails tutorial learn 6 ruby rails seo techniques
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,False,0,5004,52,21,All Levels,3 hours,2015-12-29T19:01:04Z,Web Development,0,2015-12-29,19:01:04Z,2015,12,29,learn html basics scratch
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,True,20,880,6,24,All Levels,3 hours,2016-03-10T18:01:22Z,Web Development,17600,2016-03-10,18:01:22Z,2016,3,10,bytesizedchunks dynamic prototypes javascript
344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,True,40,527,63,11,Intermediate Level,2.5 hours,2014-11-15T13:54:07Z,Web Development,21080,2014-11-15,13:54:07Z,2014,11,15,java spring security
235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,True,20,1517,4,12,All Levels,1 hour,2014-06-06T21:51:59Z,Web Development,30340,2014-06-06,21:51:59Z,2014,6,6,responsive html5 theme development
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,https://www.udemy.com/react-js/,True,50,1018,33,41,Intermediate Level,3 hours,2015-07-07T13:42:32Z,Web Development,50900,2015-07-07,13:42:32Z,2015,7,7,reactjs course learn javascript library facebookig
575644,Building a Ruby on Rails Application with Neo4j,https://www.udemy.com/building-a-ruby-on-rails-application-with-neo4j/,False,0,4830,38,7,Intermediate Level,32 mins,2015-08-18T19:23:56Z,Web Development,0,2015-08-18,19:23:56Z,2015,8,18,building ruby rails application neo4j
1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21,78,Expert Level,9 hours,2017-01-13T02:50:03Z,Web Development,21250,2017-01-13,02:50:03Z,2017,1,13,django example
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,True,40,245,23,36,All Levels,1 hour,2015-08-11T23:47:57Z,Web Development,9800,2015-08-11,23:47:57Z,2015,8,11,wordpress aws easy way aws free fast hosting
708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,True,95,353,34,41,Expert Level,3 hours,2015-12-29T23:10:30Z,Web Development,33535,2015-12-29,23:10:30Z,2015,12,29,mastering typescript
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,True,95,464,26,22,Expert Level,1.5 hours,2015-09-03T18:55:11Z,Web Development,44080,2015-09-03,18:55:11Z,2015,9,3,mastering angularjs ui development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,True,35,298,20,24,Beginner Level,1.5 hours,2015-12-06T17:34:38Z,Web Development,10430,2015-12-06,17:34:38Z,2015,12,6,custom theme creation wordpress html5 css3
654422,Create a PHP Contact Form in Bootstrap,https://www.udemy.com/bootstrap-php-contact-form/,True,20,2238,65,12,All Levels,1 hour,2015-12-27T17:20:38Z,Web Development,44760,2015-12-27,17:20:38Z,2015,12,27,create php contact form bootstrap
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,True,65,3380,50,16,Beginner Level,2 hours,2015-10-14T22:08:17Z,Web Development,219700,2015-10-14,22:08:17Z,2015,10,14,html simple beginners create page website
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/learn-by-example-html-css-javascript/,True,50,1724,72,94,All Levels,13 hours,2016-02-29T23:04:14Z,Web Development,86200,2016-02-29,23:04:14Z,2016,2,29,learn example foundations html css  javascript
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,True,20,1618,46,20,Beginner Level,1.5 hours,2016-05-13T05:09:09Z,Web Development,32360,2016-05-13,05:09:09Z,2016,5,13,javascript manipulation dom document object model
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,True,115,1562,42,34,Beginner Level,4 hours,2016-10-10T16:01:44Z,Web Development,179630,2016-10-10,16:01:44Z,2016,10,10,learn react js scratch
472526,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,True,40,2626,95,135,Beginner Level,6 hours,2015-07-01T18:55:13Z,Web Development,105040,2015-07-01,18:55:13Z,2015,7,1,php beginners
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,True,20,466,11,25,All Levels,2 hours,2017-04-20T16:15:04Z,Web Development,9320,2017-04-20,16:15:04Z,2017,4,20,symfony 3 build php application symfony
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,True,20,1763,17,30,Beginner Level,2 hours,2017-02-24T17:28:52Z,Web Development,35260,2017-02-24,17:28:52Z,2017,2,24,google blogger  create blog
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",https://www.udemy.com/realtime-meanstack/,True,20,3299,166,34,All Levels,4 hours,2015-03-04T00:11:45Z,Web Development,65980,2015-03-04,00:11:45Z,2015,3,4,build real time web app nodejs  angularjs mongodb
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/,True,50,3688,49,11,All Levels,1 hour,2017-04-13T17:36:32Z,Web Development,184400,2017-04-13,17:36:32Z,2017,4,13,build calculator app javascript html5  css
696016,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,True,200,11574,78,15,Beginner Level,1 hour,2015-12-14T19:48:12Z,Web Development,2314800,2015-12-14,19:48:12Z,2015,12,14,html css easy steps create web template scratch
1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,True,200,10674,102,26,Beginner Level,2 hours,2016-11-22T15:09:59Z,Web Development,2134800,2016-11-22,15:09:59Z,2016,11,22,know html learn html basics
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,True,115,783,5,13,All Levels,1 hour,2017-06-09T00:12:57Z,Web Development,90045,2017-06-09,00:12:57Z,2017,6,9,ultimate css  jquery form designing beginner expert
732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,True,20,12781,145,22,All Levels,2.5 hours,2016-01-27T18:16:28Z,Web Development,255620,2016-01-27,18:16:28Z,2016,1,27,php complete registration login email verification
426196,JavaScript from Beginner to Expert,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,True,125,5484,439,92,All Levels,12.5 hours,2015-05-18T21:54:08Z,Web Development,685500,2015-05-18,21:54:08Z,2015,5,18,javascript beginner expert
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,True,150,7884,44,28,Beginner Level,2 hours,2016-02-02T03:54:47Z,Web Development,1182600,2016-02-02,03:54:47Z,2016,2,2,build website html5 css3 beginner course
556922,Learn Ruby on Rails: Stripe Payment Processing,https://www.udemy.com/learn-ruby-on-rails-stripe-payment-processing/,True,40,15724,33,29,All Levels,1.5 hours,2016-11-02T22:09:47Z,Web Development,628960,2016-11-02,22:09:47Z,2016,11,2,learn ruby rails stripe payment processing
674646,PHP Essential How to create build Amazing websites with PHP,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,True,75,8067,30,44,Beginner Level,3.5 hours,2015-11-26T04:12:48Z,Web Development,605025,2015-11-26,04:12:48Z,2015,11,26,php essential create build amazing websites php
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,https://www.udemy.com/html-css-javascript/,True,170,9332,172,33,All Levels,3.5 hours,2015-11-18T22:45:19Z,Web Development,1586440,2015-11-18,22:45:19Z,2015,11,18,html css javascript popular ways code html css js
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,True,125,1367,17,58,Beginner Level,6 hours,2017-04-24T23:55:11Z,Web Development,170875,2017-04-24,23:55:11Z,2017,4,24,introduction nodejs beginners
543090,Introduction to Coding with Ruby,https://www.udemy.com/newbie-to-ruby/,True,45,5077,126,66,Beginner Level,3.5 hours,2015-07-22T18:23:06Z,Web Development,228465,2015-07-22,18:23:06Z,2015,7,22,introduction coding ruby
611308,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,True,200,6508,137,90,All Levels,6.5 hours,2015-10-05T21:01:37Z,Web Development,1301600,2015-10-05,21:01:37Z,2015,10,5,complete php mysql course beginner professional
959604,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,True,195,4687,99,24,Beginner Level,4 hours,2017-01-03T15:31:13Z,Web Development,913965,2017-01-03,15:31:13Z,2017,1,3,angular js essentials
786494,CSS3 Gradients for Web Designers,https://www.udemy.com/css3-gradients/,True,20,1209,9,21,All Levels,1.5 hours,2016-08-19T19:19:47Z,Web Development,24180,2016-08-19,19:19:47Z,2016,8,19,css3 gradients web designers
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,True,50,716,32,57,Beginner Level,4 hours,2016-09-14T17:15:45Z,Web Development,35800,2016-09-14,17:15:45Z,2016,9,14,tumult hype pro basics html5 animations easier
382258,Ruby on Rails 4---A Test-Driven Approach,https://www.udemy.com/ruby-on-rails-4-a-test-driven-approach/,True,100,1518,55,122,Beginner Level,19 hours,2015-02-17T20:34:13Z,Web Development,151800,2015-02-17,20:34:13Z,2015,2,17,ruby rails 4a testdriven approach
1085064,Let's JavaScript!  Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,True,35,380,10,30,Beginner Level,2 hours,2017-02-23T05:36:41Z,Web Development,13300,2017-02-23,05:36:41Z,2017,2,23,lets javascript code calculator
1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,True,195,395,18,57,All Levels,17 hours,2016-12-20T21:32:57Z,Web Development,77025,2016-12-20,21:32:57Z,2016,12,20,javascript beginner advanced
1254172,Responsive PHP Registration Form: From Scratch,https://www.udemy.com/responsive-php-registration-form/,True,95,5738,9,35,All Levels,4 hours,2017-06-28T23:35:31Z,Web Development,545110,2017-06-28,23:35:31Z,2017,6,28,responsive php registration form scratch
903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,True,20,4848,33,17,Beginner Level,1.5 hours,2016-08-02T21:33:39Z,Web Development,96960,2016-08-02,21:33:39Z,2016,8,2,html web development crash course
947498,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,True,50,3601,28,22,Beginner Level,2 hours,2016-09-03T05:21:37Z,Web Development,180050,2016-09-03,05:21:37Z,2016,9,3,web design html css create website scratch
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",https://www.udemy.com/create-sign-up-system-using-jquery-ajax-and-php/,True,200,4033,40,25,All Levels,3 hours,2016-02-15T00:41:18Z,Web Development,806600,2016-02-15,00:41:18Z,2016,2,15,create complete sign system php jquery ajax
767656,Bootstrap Essential Training - Create Your Very Own Website,https://www.udemy.com/ultimate-bootstrap-basics-course-with-2-projects/,True,20,2643,34,83,All Levels,9 hours,2016-02-19T18:17:05Z,Web Development,52860,2016-02-19,18:17:05Z,2016,2,19,bootstrap essential training  create website
671960,Angular 2 Jump Start With Typescript,https://www.udemy.com/angular-2-jump-start-with-typescript/,True,20,1731,90,74,All Levels,4 hours,2015-12-08T14:37:37Z,Web Development,34620,2015-12-08,14:37:37Z,2015,12,8,angular 2 jump start typescript
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,https://www.udemy.com/become-a-professional-html-and-css-web-developer/,True,20,2243,27,97,All Levels,7 hours,2016-05-01T18:46:29Z,Web Development,44860,2016-05-01,18:46:29Z,2016,5,1,web developers guide learn html  css fundamentals
690788,Learn PHP Programming for Absolute Beginners - Lite,https://www.udemy.com/learn-php-programming-for-absolute-beginners-lite/,True,20,2749,62,7,All Levels,41 mins,2015-12-15T20:46:34Z,Web Development,54980,2015-12-15,20:46:34Z,2015,12,15,learn php programming absolute beginners  lite
1023668,Supreme NodeJS Course - For Beginners,https://www.udemy.com/supreme-node-js-course/,True,200,1080,37,76,All Levels,3.5 hours,2016-11-29T19:03:48Z,Web Development,216000,2016-11-29,19:03:48Z,2016,11,29,supreme nodejs course  beginners
482404,CSS3 for beginners,https://www.udemy.com/css-learn-css-from-scratch/,True,195,3831,15,25,Beginner Level,1.5 hours,2015-04-23T17:43:44Z,Web Development,747045,2015-04-23,17:43:44Z,2015,4,23,css3 beginners
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,True,75,2071,57,14,Beginner Level,1.5 hours,2015-10-01T17:14:38Z,Web Development,155325,2015-10-01,17:14:38Z,2015,10,1,javascript beginners
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,True,50,1216,36,28,All Levels,3 hours,2016-06-15T22:08:40Z,Web Development,60800,2016-06-15,22:08:40Z,2016,6,15,php  learn upload files amazon s3 use cloudfront
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,True,20,2314,77,25,All Levels,2 hours,2016-04-21T02:06:22Z,Web Development,46280,2016-04-21,02:06:22Z,2016,4,21,php mysql learn php mysql project
270808,Projects in Django and Python,https://www.udemy.com/projects-in-django-and-python/,True,60,1764,53,28,All Levels,6.5 hours,2014-10-21T07:58:07Z,Web Development,105840,2014-10-21,07:58:07Z,2014,10,21,projects django python
589342,Learn HTML - The programming language to build a webpage!,https://www.udemy.com/takethefirststep/,True,25,1655,39,19,Beginner Level,1 hour,2016-01-17T18:25:23Z,Web Development,41375,2016-01-17,18:25:23Z,2016,1,17,learn html  programming language build webpage
37684,Learn To Program JavaScript (in ten easy steps),https://www.udemy.com/learn-to-program-javascript-in-ten-easy-steps/,True,75,2721,96,44,Beginner Level,5.5 hours,2013-05-20T09:36:54Z,Web Development,204075,2013-05-20,09:36:54Z,2013,5,20,learn program javascript in easy steps
212374,Introduction to CSS Development,https://www.udemy.com/refactoru-intro-to-css/,False,0,15493,415,25,Beginner Level,2 hours,2014-08-18T23:33:20Z,Web Development,0,2014-08-18,23:33:20Z,2014,8,18,introduction css development
970252,PHP :basics for beginners,https://www.udemy.com/php-basics-for-beginners-new/,True,45,1562,4,12,All Levels,1.5 hours,2016-09-28T15:29:17Z,Web Development,70290,2016-09-28,15:29:17Z,2016,9,28,php basics beginners
442504,Build an HTML5 and CSS3 Website in 35 Minutes,https://www.udemy.com/build-an-html5-and-css3-website-in-35-minutes/,True,20,1904,25,17,Beginner Level,42 mins,2015-03-10T21:52:42Z,Web Development,38080,2015-03-10,21:52:42Z,2015,3,10,build html5 css3 website 35 minutes
1121650,Angular 2 Routing: Up And Running,https://www.udemy.com/angular-2-routing-up-and-running/,False,0,3357,84,13,Intermediate Level,37 mins,2017-02-21T23:34:56Z,Web Development,0,2017-02-21,23:34:56Z,2017,2,21,angular 2 routing running
645714,Build Apps with ReactJS: The Complete Course,https://www.udemy.com/build-apps-with-reactjs-the-complete-course/,True,40,1433,145,34,All Levels,5.5 hours,2015-10-22T21:07:29Z,Web Development,57320,2015-10-22,21:07:29Z,2015,10,22,build apps reactjs complete course
683394,The complete HTML5 course,https://www.udemy.com/learn-html-by-building-websites/,True,20,3461,11,23,Beginner Level,1.5 hours,2015-12-02T18:47:34Z,Web Development,69220,2015-12-02,18:47:34Z,2015,12,2,complete html5 course
1009166,Lerning PHP by building website,https://www.udemy.com/lerning-php-by-building-website/,True,185,567,63,34,All Levels,8 hours,2016-11-17T16:20:05Z,Web Development,104895,2016-11-17,16:20:05Z,2016,11,17,lerning php building website
947116,Learn PHP Object Oriented Features with Simple Examples,https://www.udemy.com/learn-php-object-oriented-features-with-simple-examples/,True,20,1723,28,7,All Levels,1 hour,2016-10-05T13:47:13Z,Web Development,34460,2016-10-05,13:47:13Z,2016,10,5,learn php object oriented features simple examples
835712,Crash Course - Learn to Create a PHP MVC Framework,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,True,50,1282,117,12,All Levels,1 hour,2016-05-01T18:04:29Z,Web Development,64100,2016-05-01,18:04:29Z,2016,5,1,crash course  learn create php mvc framework
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,https://www.udemy.com/csscasts-css-libraries-plugins-tips-tricks-for-developers/,True,200,1874,40,224,All Levels,44.5 hours,2016-03-16T21:09:10Z,Web Development,374800,2016-03-16,21:09:10Z,2016,3,16,csscasts css libraries plugins tips  tricks developers
8324,Javascript for Beginners,https://www.udemy.com/beginning-javascript/,True,20,3697,195,48,All Levels,3 hours,2011-07-09T05:43:31Z,Web Development,73940,2011-07-09,05:43:31Z,2011,7,9,javascript beginners
756914,MongooseJS Essentials - Learn MongoDB for Node.js,https://www.udemy.com/mongoosejs-essentials/,False,0,21682,1106,8,Beginner Level,44 mins,2016-03-12T16:04:28Z,Web Development,0,2016-03-12,16:04:28Z,2016,3,12,mongoosejs essentials  learn mongodb nodejs
714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,True,20,2964,8,9,Beginner Level,1.5 hours,2016-01-07T17:31:41Z,Web Development,59280,2016-01-07,17:31:41Z,2016,1,7,learn ajax jquery php
856530,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,True,35,1627,38,7,All Levels,35 mins,2016-05-23T17:05:27Z,Web Development,56945,2016-05-23,17:05:27Z,2016,5,23,understand php arrays http request better way
530092,Mastering CSS,https://www.udemy.com/mastering-css/,True,95,1815,249,42,Expert Level,5 hours,2015-06-17T21:54:47Z,Web Development,172425,2015-06-17,21:54:47Z,2015,6,17,mastering css
504316,Learn Jquery from Scratch 2-Hour Training ,https://www.udemy.com/jquery_complete/,True,20,5318,56,13,Beginner Level,1.5 hours,2015-07-16T00:40:57Z,Web Development,106360,2015-07-16,00:40:57Z,2015,7,16,learn jquery scratch 2hour training
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/,True,75,1634,52,21,All Levels,2.5 hours,2016-09-13T16:14:43Z,Web Development,122550,2016-09-13,16:14:43Z,2016,9,13,learn php codeigniter framework ajax bootstrap
739090,The Complete Guide to JavaScript Development,https://www.udemy.com/the-complete-javascript-development-course/,True,110,3590,36,104,All Levels,14 hours,2016-01-25T04:46:37Z,Web Development,394900,2016-01-25,04:46:37Z,2016,1,25,complete guide javascript development
720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,True,30,4030,92,46,Beginner Level,9 hours,2016-02-19T18:10:13Z,Web Development,120900,2016-02-19,18:10:13Z,2016,2,19,basic html css web design
977474,Ultimate CSS3 Course - From Beginners To Professional,https://www.udemy.com/ultimate-css3-course/,True,95,2635,25,30,All Levels,2 hours,2016-10-13T22:36:36Z,Web Development,250325,2016-10-13,22:36:36Z,2016,10,13,ultimate css3 course  beginners professional
978850,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,True,50,1496,37,74,Beginner Level,7.5 hours,2016-12-27T19:39:12Z,Web Development,74800,2016-12-27,19:39:12Z,2016,12,27,learn example  reactjs
825354,React.js Quickly: Developing Scalable Web User Interfaces,https://www.udemy.com/react-quickly/,True,50,4447,76,24,Intermediate Level,4 hours,2016-04-19T17:27:00Z,Web Development,222350,2016-04-19,17:27:00Z,2016,4,19,reactjs quickly developing scalable web user interfaces
822670,JavaScript - Tricks and Workarounds,https://www.udemy.com/javascript-tricks-and-workarounds/,True,100,1410,134,67,All Levels,5 hours,2016-04-15T18:47:45Z,Web Development,141000,2016-04-15,18:47:45Z,2016,4,15,javascript  tricks workarounds
65492,Kids Coding - Beginner HTML,https://www.udemy.com/kids-coding-beginner-html/,True,20,6628,53,19,Beginner Level,1 hour,2013-07-19T20:44:50Z,Web Development,132560,2013-07-19,20:44:50Z,2013,7,19,kids coding  beginner html
1051672,Learn PHP from scratch!!,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/,True,25,1908,12,17,Beginner Level,1.5 hours,2017-04-28T13:57:56Z,Web Development,47700,2017-04-28,13:57:56Z,2017,4,28,learn php scratch
688968,PHP with PDO - ULTIMATE Crash Course,https://www.udemy.com/php-with-pdo-ultimate-crash-course/,True,50,1248,171,18,All Levels,1.5 hours,2015-12-06T23:01:34Z,Web Development,62400,2015-12-06,23:01:34Z,2015,12,6,php pdo  ultimate crash course
495484,JavaScript for beginners with live examples,https://www.udemy.com/javascript-from-basic-fundamentals-to-advanced/,True,195,4587,46,49,Beginner Level,4 hours,2015-09-29T21:41:16Z,Web Development,894465,2015-09-29,21:41:16Z,2015,9,29,javascript beginners live examples
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,True,20,3898,95,32,Beginner Level,3 hours,2015-12-29T18:54:13Z,Web Development,77960,2015-12-29,18:54:13Z,2015,12,29,laravel52 php framework jump start beginners
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,True,100,557,92,133,All Levels,9.5 hours,2017-01-04T23:51:26Z,Web Development,55700,2017-01-04,23:51:26Z,2017,1,4,learn laravel php framework building multi user seo blog app
1112604,Javascript Specialist,https://www.udemy.com/javascript-specialist/,True,200,408,39,80,Beginner Level,8 hours,2017-02-23T00:54:07Z,Web Development,81600,2017-02-23,00:54:07Z,2017,2,23,javascript specialist
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,https://www.udemy.com/php-mvc-from-scratch/,True,70,1703,435,65,All Levels,3 hours,2016-02-04T22:36:17Z,Web Development,119210,2016-02-04,22:36:17Z,2016,2,4,write php like pro build php mvc framework scratch
516062,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,True,20,17554,94,16,Beginner Level,1.5 hours,2015-06-01T20:44:42Z,Web Development,351080,2015-06-01,20:44:42Z,2015,6,1,javascript intro learning javascript web programming
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,True,20,7368,216,52,Beginner Level,2 hours,2013-09-20T19:48:56Z,Web Development,147360,2013-09-20,19:48:56Z,2013,9,20,crash course fundamentals html  css scratch
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,True,200,3632,28,31,Beginner Level,2 hours,2016-07-26T16:53:56Z,Web Development,726400,2016-07-26,16:53:56Z,2016,7,26,vuejs v1 introduction vuejs javascript framework
